"yearID","teamID","name","G","R","RA","W","L","WinPct"
2020,"ARI","Arizona Diamondbacks",60,269,295,25,35,0.416666666666667
2020,"ATL","Atlanta Braves",60,348,288,35,25,0.583333333333333
2020,"BAL","Baltimore Orioles",60,274,294,25,35,0.416666666666667
2020,"BOS","Boston Red Sox",60,292,351,24,36,0.4
2020,"CHA","Chicago White Sox",60,306,246,35,25,0.583333333333333
2020,"CHN","Chicago Cubs",60,265,240,34,26,0.566666666666667
2020,"CIN","Cincinnati Reds",60,243,243,31,29,0.516666666666667
2020,"CLE","Cleveland Indians",60,248,209,35,25,0.583333333333333
2020,"COL","Colorado Rockies",60,275,353,26,34,0.433333333333333
2020,"DET","Detroit Tigers",58,249,318,23,35,0.396551724137931
2020,"HOU","Houston Astros",60,279,275,29,31,0.483333333333333
2020,"KCA","Kansas City Royals",60,248,272,26,34,0.433333333333333
2020,"LAA","Los Angeles Angels of Anaheim",60,294,321,26,34,0.433333333333333
2020,"LAN","Los Angeles Dodgers",60,349,213,43,17,0.716666666666667
2020,"MIA","Miami Marlins",60,263,304,31,29,0.516666666666667
2020,"MIL","Milwaukee Brewers",60,247,264,29,31,0.483333333333333
2020,"MIN","Minnesota Twins",60,269,215,36,24,0.6
2020,"NYA","New York Yankees",60,315,270,33,27,0.55
2020,"NYN","New York Mets",60,286,308,26,34,0.433333333333333
2020,"OAK","Oakland Athletics",60,274,232,36,24,0.6
2020,"PHI","Philadelphia Phillies",60,306,311,28,32,0.466666666666667
2020,"PIT","Pittsburgh Pirates",60,219,298,19,41,0.316666666666667
2020,"SDN","San Diego Padres",60,325,241,37,23,0.616666666666667
2020,"SEA","Seattle Mariners",60,254,303,27,33,0.45
2020,"SFN","San Francisco Giants",60,299,297,29,31,0.483333333333333
2020,"SLN","St. Louis Cardinals",58,240,229,30,28,0.517241379310345
2020,"TBA","Tampa Bay Rays",60,289,229,40,20,0.666666666666667
2020,"TEX","Texas Rangers",60,224,312,22,38,0.366666666666667
2020,"TOR","Toronto Blue Jays",60,302,312,32,28,0.533333333333333
2020,"WAS","Washington Nationals",60,293,301,26,34,0.433333333333333
